year,year_delta,age,sex,thermal_sensation,thermal_comfort,clothing_insulation,metabolic_rate,air_temperature,relative_humidity,air_velocity,outdoor_air_temperature,thermal_preference,hashed_country_0,hashed_country_1,hashed_country_2,hashed_country_3,hashed_country_4,hashed_country_5,hashed_country_6,hashed_country_7,hashed_country_8,hashed_country_9,hashed_city_0,hashed_city_1,hashed_city_2,hashed_city_3,hashed_city_4,hashed_city_5,hashed_city_6,hashed_city_7,hashed_city_8,hashed_city_9,hashed_climate_0,hashed_climate_1,hashed_climate_2,hashed_climate_3,hashed_climate_4,hashed_climate_5,hashed_climate_6,hashed_climate_7,hashed_climate_8,hashed_climate_9,season_Spring,season_Summer,season_Winter,koppen_climate_Am,koppen_climate_As,koppen_climate_Aw,koppen_climate_BSh,koppen_climate_BWh,koppen_climate_Cfa,koppen_climate_Cfb,koppen_climate_Csa,koppen_climate_Csb,koppen_climate_Csc,koppen_climate_Cwa,koppen_climate_Cwb,koppen_climate_Dfb,koppen_climate_Dwa,building_type_Multifamily housing,building_type_Office,building_type_Others,building_type_Senior center,cooling_strategy_Mechanically Ventilated,cooling_strategy_Mixed Mode,cooling_strategy_Naturally Ventilated
1996.0,14.0,-0.1303432132741243,1,-1.7614131920295317,0.21024851966919536,0.9225824986570004,0.3661906989294414,-0.9702711322949448,-0.5743115375424136,-0.14504416195580544,-1.485795354004989,2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True
2010.0,28.0,2.178739705737158,0,-0.9404428915924413,0.21024851966919536,0.6678971987483668,-0.045071444915244875,-0.8853410726693599,-0.27793496741305573,-0.3226375585558341,-3.2269333369916273,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True
1995.0,13.0,-1.7047179307818165,1,-0.9404428915924413,0.21024851966919536,-1.4423524290660266,-0.045071444915244875,-0.17759057578948773,0.9345146376615904,-0.2516001999158226,-0.10210953971097184,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1996.0,14.0,-0.1303432132741243,1,2.343438310155921,0.21024851966919536,-0.16892592952285806,-0.045071444915244875,0.47353988133999486,0.139686563223767,-0.07400680331579394,-1.485795354004989,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
1993.0,11.0,0.3944483592284398,0,-0.11947259115535078,0.21024851966919536,1.0681169557476484,-0.3329549456065253,1.0397402788438925,1.8236443480496645,0.8139601796843494,-0.10210953971097184,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
2012.0,30.0,2.493614649238696,1,0.7014977092817397,1.6798688101977464,4.051573326105929,-0.45633358875993024,-1.5364715297988425,-0.9717255747613253,-0.21608152059581692,-0.9669131736447326,2,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False
1993.0,11.0,-1.914634559782842,0,-0.11947259115535078,0.21024851966919536,1.3591858699289443,-0.8264695182201479,1.2379104179702565,0.7728546903183043,-0.3936749171958455,-0.10210953971097184,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
2007.0,25.0,-0.1303432132741243,1,-0.11947259115535078,0.21024851966919536,-0.16892592952285806,-0.045071444915244875,0.04888958321207156,-1.207479664636951,1.5953711247244753,0.28993477433899956,0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
2003.0,21.0,-0.1303432132741243,0,-0.11947259115535078,0.21024851966919536,-0.13254231525019608,0.3661906989294414,-0.29083065529026786,-0.05565253981603701,-0.5002309551558627,-0.09057882459185487,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True
2010.0,28.0,-0.9700097292782268,1,-0.11947259115535078,0.21024851966919536,-0.6782965293401255,-0.8675957326046165,0.8698801595927228,1.45990946652727,0.2811799898842634,0.9356548210095411,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1982.0,0.0,-0.025384898773611466,1,1.5224680097188301,0.21024851966919536,0.08575937038577545,1.3943460585411562,0.10550962296246114,-0.12974668234837658,-0.5002309551558627,-0.10210953971097184,0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
1996.0,14.0,-0.1303432132741243,1,-0.9404428915924413,0.21024851966919536,-0.7510637578854494,0.7774528427741267,0.07719960308726585,0.18683738119889232,-0.21608152059581692,-1.485795354004989,2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
1992.0,10.0,-0.1303432132741243,0,-0.9404428915924413,-1.2593717708593557,-0.5691456865221395,-0.045071444915244875,-0.7154809534181912,-0.9717255747613253,-0.2516001999158226,-0.10210953971097184,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
2012.0,30.0,-0.6551347857766884,1,-1.7614131920295317,1.6798688101977464,0.012992141840451476,-0.45633358875993024,-0.036040476413513295,0.4091198087959106,-0.10952548263579971,1.4545370013697976,1,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
1987.0,5.0,-0.1303432132741243,0,0.8656917693691577,0.21024851966919536,-0.5327620722494776,-0.8675957326046165,-0.31914067516546213,-0.41938742133843077,-0.3936749171958455,-0.10210953971097184,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
1987.0,5.0,-0.1303432132741243,1,1.111982859500285,-2.7289920613879066,-0.24169315806818203,-0.8675957326046165,0.04888958321207156,0.6852888855073578,-0.3226375585558341,-0.10210953971097184,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True
1994.0,12.0,0.6043649882294654,1,-0.11947259115535078,0.21024851966919536,0.08575937038577545,-1.813498663447394,-1.7346416689252064,0.48994978246755383,-0.002969444675782516,-0.10210953971097184,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
1996.0,14.0,-0.1303432132741243,1,-0.11947259115535078,0.21024851966919536,-0.023391472432210108,-0.45633358875993024,0.07719960308726585,-0.4463307458956455,0.2101426312442519,-0.10210953971097184,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True
1993.0,11.0,0.4994066737289526,1,0.7014977092817397,-1.2593717708593557,-0.8602146007034353,1.065336343465407,0.020579563336876276,1.1500612341193055,-0.18056284127581115,-0.10210953971097184,0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
2012.0,30.0,1.4440315042335679,1,-0.11947259115535078,1.6798688101977464,0.08575937038577545,-0.45633358875993024,0.5584699409655787,-0.4261232524777344,-0.3936749171958455,0.18615833826694841,1,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False
1995.0,13.0,-0.1303432132741243,1,-0.11947259115535078,0.21024851966919536,-0.24169315806818203,-0.45633358875993024,0.24705972233843557,0.2609315237312314,-0.3226375585558341,-1.485795354004989,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
2012.0,30.0,-0.1303432132741243,1,-0.11947259115535078,0.21024851966919536,0.12214298465843744,-0.8675957326046165,0.04888958321207156,0.6111947429750183,-0.46471227583585706,0.5436105069595697,0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
2014.0,32.0,0.3944483592284398,1,-0.11947259115535078,0.21024851966919536,0.15852659893109944,-0.8675957326046165,1.1529803583446716,1.2174195455123413,-0.002969444675782516,1.731274164228601,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True
1999.0,17.0,-0.1303432132741243,1,-0.11947259115535078,0.21024851966919536,1.2500350271109584,-0.045071444915244875,-0.34745069504065745,-0.41938742133843077,4.081678677124877,-0.275070266497724,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False
2010.0,28.0,-1.0749680437787397,1,0.7014977092817397,0.21024851966919536,-0.6782965293401255,-0.045071444915244875,0.8698801595927228,1.45990946652727,0.600848103764315,0.9356548210095411,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2012.0,30.0,-0.1303432132741243,1,-0.037375561111641725,0.21024851966919536,-0.38722761515883,-0.045071444915244875,-1.4232314502980632,-0.3722366033633059,-0.2516001999158226,-0.6786452956668123,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True
1984.0,2.0,-1.389842987280278,0,0.7014977092817397,0.21024851966919536,-0.09615870097753408,-0.49745980314439886,0.9265001993431125,2.0459267756466826,-0.10952548263579971,-0.10210953971097184,0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
2007.0,25.0,-0.6551347857766884,1,-0.11947259115535078,0.21024851966919536,-1.8425721860653084,-1.2788578764493024,1.8607308552245438,1.4868527910844849,0.1746239519242462,1.2815762745830455,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True
1994.0,12.0,0.7093233027299782,1,-0.11947259115535078,0.21024851966919536,-0.09615870097753408,-1.813498663447394,1.2945304577206462,-0.17016166918419823,-0.5357496344758685,-0.10210953971097184,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
1992.0,10.0,-0.1303432132741243,1,0.4552066191506125,0.21024851966919536,1.0317333414749863,-0.8675957326046165,-0.7721009931685807,-1.2613663137513798,-0.3936749171958455,-0.10210953971097184,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
1997.0,15.0,1.968823076736132,0,-0.11947259115535078,0.21024851966919536,-1.005749057794083,1.2709674153877504,-0.29083065529026786,-0.048916708676733325,0.45877338648429217,-0.10210953971097184,1,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
1998.0,16.0,-0.1303432132741243,0,-0.11947259115535078,0.21024851966919536,0.08575937038577545,1.1887149866188131,-0.4606907745414366,0.2541956925919282,-0.28711887923582835,-0.5056845688800602,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True
1996.0,14.0,-0.1303432132741243,1,-0.11947259115535078,0.21024851966919536,-0.023391472432210108,-0.45633358875993024,0.5584699409655787,-0.9582539124827182,-0.35815623787583983,-0.10210953971097184,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True
2014.0,32.0,-1.7047179307818165,1,-0.11947259115535078,0.21024851966919536,0.3404446702944094,-0.045071444915244875,-1.0552011919205295,1.352136168298413,-0.46471227583585706,0.43983407088751814,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True
1995.0,13.0,-0.1303432132741243,1,-0.11947259115535078,0.21024851966919536,-0.20530954379552005,-0.45633358875993024,-0.17759057578948773,-0.05565253981603701,-0.10952548263579971,-1.485795354004989,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
2012.0,30.0,-0.6551347857766884,0,-0.11947259115535078,1.6798688101977464,0.5587463559303809,0.3661906989294414,1.0397402788438925,0.09927157638794536,-0.28711887923582835,1.5006598618462645,0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
2012.0,30.0,-0.1303432132741243,1,-0.11947259115535078,0.21024851966919536,-0.24169315806818203,-0.8675957326046165,0.7000200403415531,1.5542111024775207,-0.14504416195580544,1.477598431608031,1,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
1995.0,13.0,-0.1303432132741243,1,-0.9404428915924413,0.21024851966919536,1.0317333414749863,-0.045071444915244875,-0.6871709335429959,-0.33182161652748426,-0.5002309551558627,-0.10210953971097184,2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True
1995.0,13.0,-0.1303432132741243,1,-0.9404428915924413,0.21024851966919536,-0.059775086704872096,1.5999771304634993,-0.7437909732933854,0.2609315237312314,-0.21608152059581692,-1.485795354004989,2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
2010.0,28.0,-1.0749680437787397,0,-0.11947259115535078,0.21024851966919536,-1.4059688147933647,-0.045071444915244875,0.38860982171441,0.7930621837362154,0.42325470716428637,0.9356548210095411,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1995.0,13.0,-0.1303432132741243,1,0.7014977092817397,0.21024851966919536,2.77814682656276,-0.045071444915244875,-0.29083065529026786,-1.5779503772986483,-0.46471227583585706,-0.10210953971097184,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
1995.0,13.0,-0.1303432132741243,1,-0.9404428915924413,0.21024851966919536,0.3404446702944094,-0.045071444915244875,-0.3757607149158517,-1.2007438334976472,-0.3936749171958455,-0.10210953971097184,2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True
1995.0,13.0,-0.1303432132741243,1,2.343438310155921,0.21024851966919536,0.04937575611311346,0.7774528427741267,-0.48900079441663186,-1.6924595066668093,-0.4291935965158513,-0.10210953971097184,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
2011.0,29.0,-1.2848846727797651,0,-0.9404428915924413,-1.2593717708593557,-0.24169315806818203,-0.8675957326046165,-1.2533713310468935,0.2878748482884462,-0.14504416195580544,0.6473869430316208,2,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True
1995.0,13.0,-0.1303432132741243,1,-0.11947259115535078,0.21024851966919536,-0.023391472432210108,-0.045071444915244875,-0.17759057578948773,-0.05565253981603701,-0.10952548263579971,-1.485795354004989,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
1992.0,10.0,-0.1303432132741243,0,2.343438310155921,0.21024851966919536,-0.13254231525019608,4.478812137376299,-0.06435049628870858,0.16662988778098126,-0.3226375585558341,-0.10210953971097184,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False
1995.0,13.0,-0.1303432132741243,1,-0.9404428915924413,0.21024851966919536,-0.45999484370415356,-0.045071444915244875,-0.6871709335429959,0.15989405664167758,-0.46471227583585706,-1.485795354004989,2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
2003.0,21.0,-0.1303432132741243,1,-0.11947259115535078,0.21024851966919536,0.08575937038577545,0.3661906989294414,-0.9702711322949448,-0.05565253981603701,-0.2516001999158226,-0.7939524468579805,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True
2003.0,21.0,-0.1303432132741243,1,-0.11947259115535078,0.21024851966919536,0.12214298465843744,-0.045071444915244875,-0.09266051616390286,-0.05565253981603701,-0.2516001999158226,-0.7939524468579805,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True
