Publication (Citation),Data contributor,Year,Season,Koppen climate classification,Climate,City,Country,Building type,Cooling startegy_building level,Cooling startegy_operation mode for MM buildings,Heating strategy_building level,Age,Sex,Thermal sensation,Thermal sensation acceptability,Thermal preference,Air movement acceptability,Air movement preference,Thermal comfort,PMV,PPD,SET,Clo,Met,activity_10,activity_20,activity_30,activity_60,Air temperature (C),Air temperature (F),Ta_h (C),Ta_h (F),Ta_m (C),Ta_m (F),Ta_l (C),Ta_l (F),Operative temperature (C),Operative temperature (F),Radiant temperature (C),Radiant temperature (F),Globe temperature (C),Globe temperature (F),Tg_h (C),Tg_h (F),Tg_m (C),Tg_m (F),Tg_l (C),Tg_l (F),Relative humidity (%),Humidity preference,Humidity sensation,Air velocity (m/s),Air velocity (fpm),Velocity_h (m/s),Velocity_h (fpm),Velocity_m (m/s),Velocity_m (fpm),Velocity_l (m/s),Velocity_l (fpm),Subject«s height (cm),Subject«s weight (kg),Blind (curtain),Fan,Window,Door,Heater,Outdoor monthly air temperature (C),Outdoor monthly air temperature (F),Database
40,34,0.6138655097446343,1,2,13,18,12,1,1,2,0,-0.09252914395035214,1,-0.17553201015256614,0.43318409026302807,1,0.19324698792024947,2,0.2840583962199987,-0.026016017907716935,-0.3303873018121203,-0.04328116622874552,-0.11010266687487165,0.0890872100800014,-0.09938765367533467,-0.10505864149487534,-0.07370541237490016,-0.09348647248728625,1.8634309529911433,1.8703999027857137,-0.07616007050304328,-0.07726436765305743,-0.10475652901253667,-0.10491031260725395,-0.045538294226676164,-0.046175112857416496,-0.09822051591830178,-0.09887188376691915,-0.09217669990038649,-0.09082356066172495,-0.08877984091258036,-0.09250375033616297,3.1790397471782916,3.16648840205188,-0.08226355937418067,-0.08824789384013738,-0.053835602914858664,-0.05479475017162244,-1.7436227634193187,2,-0.05936812371939364,0.6480285447850607,0.6488065648373817,-0.15690211296429823,-0.16319316196538425,-0.11948370769797984,-0.11885560541037973,-0.060692550776773185,-0.06031219470254412,2.1547680562068394,-0.06480958952371269,0.1499829574503797,-0.26148818018424536,-0.3258752679561411,-0.21453462331873255,-0.1697250257391052,0.5060660263327236,0.5064806768808757,1
5,5,-1.1876473581779907,3,11,2,58,24,2,0,0,0,-0.09252914395035214,1,-0.9741307824572347,0.43318409026302807,0,0.19324698792024947,2,-2.1903178774733645,-0.6836504442908561,-0.46489135384262303,-0.6942777808427374,0.6313294332926126,0.0890872100800014,-0.09938765367533467,-0.10505864149487534,-0.07370541237490016,-0.09348647248728625,-0.9648004475967892,-0.9612032600188205,-1.8044521394072361,-1.8041997373819534,-1.322340868760959,-1.2981913073192144,-2.000903981440874,-2.050638694011162,-1.414849415627458,-1.4030251829607714,-1.4322097537429845,-1.4214375542273168,-1.7068814371321486,-1.678111372527736,-1.3259569043523518,-1.316408390410013,-1.3558393065662082,-1.317545762982581,-1.523485682487123,-1.5148429522367877,-0.6725181281094006,2,-0.05936812371939364,-0.20307277486960268,-0.20635634621951748,-0.671335270224293,-0.6327195778342078,-0.11948370769797984,-0.15416475936067386,0.29217111653004624,0.31489422286975954,-0.004554206955032857,-0.06480958952371269,0.1499829574503797,-0.26148818018424536,-0.3258752679561411,-0.21453462331873255,-0.1697250257391052,-0.04662945109569554,-0.049803016504427984,0
38,31,-0.8498636954424986,3,9,5,45,23,2,0,0,0,-0.09252914395035214,1,-0.17553201015256614,0.43318409026302807,1,0.19324698792024947,2,0.2840583962199987,-1.4728117559506229,0.39109037191471446,-1.434230454596529,-0.7403199520172333,0.0890872100800014,-0.09938765367533467,-0.10505864149487534,-0.07370541237490016,-0.09348647248728625,-0.6713047362150231,-0.6647003110340524,-0.07616007050304328,-0.07726436765305743,-0.10475652901253667,-0.10491031260725395,-0.045538294226676164,-0.046175112857416496,-0.09822051591830178,-0.09887188376691915,-0.09217669990038649,-0.09082356066172495,-0.08877984091258036,-0.09250375033616297,-0.6646729922010641,-0.6956996037614426,-0.08226355937418067,-0.08824789384013738,-0.3632356196669135,-0.3983355035987184,-1.0182544344436146,2,-0.05936812371939364,-0.3449229948120466,-0.34446256145763443,-0.15690211296429823,-0.16319316196538425,-0.11948370769797984,-0.11885560541037973,-0.060692550776773185,-0.06031219470254412,-0.004554206955032857,-0.06480958952371269,0.1499829574503797,-0.26148818018424536,-0.3258752679561411,-0.21453462331873255,-0.1697250257391052,-0.17070394602860614,-0.15605945231959864,1
34,38,1.0642437267252907,2,4,4,0,7,2,2,0,0,2.4653678642925536,1,-0.17553201015256614,0.43318409026302807,2,0.19324698792024947,2,1.5212465330666802,3.656736769837862,4.2046152187565555,2.4030104601157594,0.0752553581669996,-1.0300988462014276,-0.09938765367533467,-0.10505864149487534,-0.07370541237490016,-0.09348647248728625,2.4771038040621103,2.4782309482044895,5.454374549990375,5.455324872404325,-0.10475652901253667,-0.10491031260725395,-0.045538294226676164,-0.046175112857416496,-0.09822051591830178,-0.09887188376691915,-0.09217669990038649,-0.09082356066172495,-0.08877984091258036,-0.09250375033616297,3.7989934148201234,3.7871971887004507,-0.08226355937418067,-0.08824789384013738,-0.053835602914858664,-0.05479475017162244,0.18165392283395207,2,-0.05936812371939364,1.385649688485769,1.3866224412347536,4.387257442832322,4.402441820042538,-0.11948370769797984,-0.11885560541037973,-0.060692550776773185,-0.06031219470254412,0.11322700739924998,-1.253976369775322,0.1499829574503797,3.8242646351945884,-0.3258752679561411,-0.21453462331873255,-0.1697250257391052,1.3520284917843857,1.3502817848248765,1
10,45,0.16348729276397803,3,15,8,8,3,0,0,0,0,-0.09252914395035214,1,-1.7727295547619035,0.43318409026302807,1,0.19324698792024947,2,0.2840583962199987,-1.9989192970571341,1.5248410020568834,-2.1297050987804207,1.335689928451723,-0.4705058180607124,-0.09938765367533467,-0.10505864149487534,-0.07370541237490016,-0.09348647248728625,-1.8186061534346565,-1.8210618120746473,-3.8207928864621277,-3.818957668732329,-0.10475652901253667,-0.10491031260725395,-0.045538294226676164,-0.046175112857416496,-0.09822051591830178,-0.09887188376691915,-3.628985251845604,-3.643196699446935,-0.08877984091258036,-0.09250375033616297,-0.1273798135781429,-0.12096924575350756,-0.08226355937418067,-0.08824789384013738,-0.053835602914858664,-0.05479475017162244,-0.6454015550635795,2,-0.05936812371939364,-0.032852510938670025,-0.03220988692134919,0.10031446566569911,0.13638463430918368,-0.11948370769797984,-0.11885560541037973,-0.060692550776773185,-0.06031219470254412,-0.004554206955032857,-0.06480958952371269,0.1499829574503797,-0.26148818018424536,-0.3258752679561411,-0.21453462331873255,-0.1697250257391052,-2.2010138631125953,-2.2186843828493785,1
38,31,-0.8498636954424986,2,9,5,45,23,2,0,0,0,-0.09252914395035214,1,-0.17553201015256614,0.43318409026302807,1,0.19324698792024947,2,0.2840583962199987,-1.341284870673995,0.23648801325896418,-1.232057592915165,-0.2954606919167429,0.0890872100800014,-0.09938765367533467,-0.10505864149487534,-0.07370541237490016,-0.09348647248728625,-1.178251874056256,-1.1835804717573966,-0.07616007050304328,-0.07726436765305743,-0.10475652901253667,-0.10491031260725395,-0.045538294226676164,-0.046175112857416496,-0.09822051591830178,-0.09887188376691915,-0.09217669990038649,-0.09082356066172495,-0.08877984091258036,-0.09250375033616297,-1.1606359263145292,-1.1554838901677906,-0.08226355937418067,-0.08824789384013738,-1.523485682487123,-1.5148429522367877,0.107083346957945,2,-0.05936812371939364,-0.06122255492715883,-0.06060959924066967,-0.15690211296429823,-0.16319316196538425,-0.11948370769797984,-0.11885560541037973,-0.060692550776773185,-0.06031219470254412,-0.004554206955032857,-0.06480958952371269,0.1499829574503797,-0.26148818018424536,-0.3258752679561411,-0.21453462331873255,-0.1697250257391052,-1.5242438907512654,-1.5311427393394519,1
22,40,0.9516491724801265,1,4,4,33,7,3,0,0,0,-1.3158711913708723,1,-0.9741307824572347,0.43318409026302807,1,0.19324698792024947,2,-0.9531297406266829,-0.026016017907716935,-0.3303873018121203,-0.04328116622874552,-1.036892792084227,0.0890872100800014,-0.09938765367533467,-0.10505864149487534,-0.07370541237490016,-0.09348647248728625,-0.37780902483325607,-0.3830225094985219,-0.07616007050304328,-0.07726436765305743,-0.10475652901253667,-0.10491031260725395,-0.045538294226676164,-0.046175112857416496,-0.09822051591830178,-0.09887188376691915,-0.09217669990038649,-0.09082356066172495,-0.08877984091258036,-0.09250375033616297,-0.1273798135781429,-0.12096924575350756,-0.08226355937418067,-0.08824789384013738,-0.053835602914858664,-0.05479475017162244,-1.0182544344436146,2,-0.05936812371939364,0.477808280854128,0.4785524518976992,-0.15690211296429823,-0.16319316196538425,-0.11948370769797984,-0.11885560541037973,-0.060692550776773185,-0.06031219470254412,1.1143673294106624,0.5297738006020919,0.1499829574503797,-0.26148818018424536,-0.3258752679561411,-0.21453462331873255,-0.1697250257391052,1.6904134779650504,1.6940526065798398,1
44,42,-0.3994854784618423,3,8,12,40,23,3,2,0,0,-0.09252914395035214,0,-1.7727295547619035,0.43318409026302807,1,0.19324698792024947,2,0.2840583962199987,-0.026016017907716935,-0.639592019123621,-0.31419280088177254,-0.03595945685812315,0.0890872100800014,-0.09938765367533467,-0.10505864149487534,-0.07370541237490016,-0.09348647248728625,0.2625452545451435,0.25445883081872905,-0.07616007050304328,-0.07726436765305743,-0.10475652901253667,-0.10491031260725395,-0.045538294226676164,-0.046175112857416496,-0.09822051591830178,-0.09887188376691915,0.3252106447391109,0.3120228777572179,0.612397517449233,0.6255072483920986,-0.1273798135781429,-0.12096924575350756,-0.08226355937418067,-0.08824789384013738,-0.053835602914858664,-0.05479475017162244,-0.5911684089719382,2,-0.05936812371939364,0.3926981488886616,0.39335331493973763,-0.15690211296429823,-0.16319316196538425,-0.11948370769797984,-0.11885560541037973,-0.060692550776773185,-0.06031219470254412,-0.004554206955032857,-0.06480958952371269,0.1499829574503797,-0.26148818018424536,-0.3258752679561411,-0.21453462331873255,-0.1697250257391052,-0.71211992391767,-0.7060927671275398,1
38,31,-0.7372691411973346,3,9,5,45,23,2,0,0,0,-0.09252914395035214,1,-0.17553201015256614,0.43318409026302807,1,0.19324698792024947,2,0.2840583962199987,-0.15754290318434475,-0.639592019123621,-0.16862834047119069,0.4459714082507417,0.0890872100800014,-0.09938765367533467,-0.10505864149487534,-0.07370541237490016,-0.09348647248728625,-0.4578533097555562,-0.45714824674471394,-0.07616007050304328,-0.07726436765305743,-0.10475652901253667,-0.10491031260725395,-0.045538294226676164,-0.046175112857416496,-0.09822051591830178,-0.09887188376691915,-0.09217669990038649,-0.09082356066172495,-0.08877984091258036,-0.09250375033616297,-0.6646729922010641,-0.6727103894411233,-0.08226355937418067,-0.08824789384013738,-0.053835602914858664,-0.05479475017162244,-0.767426133769773,2,-0.05936812371939364,-0.3732930388005353,-0.3728622737769549,-0.15690211296429823,-0.16319316196538425,-0.11948370769797984,-0.11885560541037973,-0.060692550776773185,-0.06031219470254412,-0.004554206955032857,-0.06480958952371269,0.1499829574503797,-0.26148818018424536,-0.3258752679561411,-0.21453462331873255,-0.1697250257391052,-1.5242438907512654,-1.5311427393394519,1
24,45,0.9516491724801265,2,7,7,14,3,1,2,0,0,-0.09252914395035214,1,-0.17553201015256614,-2.3084873670979085,1,0.19324698792024947,2,0.2840583962199987,-0.026016017907716935,-0.3303873018121203,-0.04328116622874552,-2.000754522301957,-1.0300988462014276,-0.09938765367533467,-0.10505864149487534,-0.07370541237490016,-0.09348647248728625,1.303120958535044,1.2922191522654172,-0.07616007050304328,-0.07726436765305743,-0.10475652901253667,-0.10491031260725395,-0.045538294226676164,-0.046175112857416496,-0.09822051591830178,-0.09887188376691915,2.3023085930314684,2.314047602021049,-0.08877984091258036,-0.09250375033616297,-0.1273798135781429,-0.12096924575350756,-0.08226355937418067,-0.08824789384013738,-0.053835602914858664,-0.05479475017162244,-0.07256394947061667,2,-0.05936812371939364,1.1870593805663474,1.1879686159757508,-0.15690211296429823,-0.16319316196538425,-0.11948370769797984,-0.11885560541037973,-0.060692550776773185,-0.06031219470254412,-0.004554206955032857,-0.06480958952371269,0.1499829574503797,-0.26148818018424536,-0.3258752679561411,-0.21453462331873255,-0.1697250257391052,-0.7346789229963808,-0.731094281436992,1
38,31,-0.7372691411973346,3,9,5,45,23,2,2,0,0,-0.09252914395035214,1,-0.17553201015256614,0.43318409026302807,1,0.19324698792024947,2,0.2840583962199987,-0.6836504442908561,-0.43345554091595384,-0.7185385242445006,-0.517890321966988,-0.4705058180607124,-0.09938765367533467,-0.10505864149487534,-0.07370541237490016,-0.09348647248728625,-0.16435759837378922,-0.1754704452091855,-0.07616007050304328,-0.07726436765305743,-0.10475652901253667,-0.10491031260725395,-0.045538294226676164,-0.046175112857416496,-0.09822051591830178,-0.09887188376691915,-0.09217669990038649,-0.09082356066172495,-0.08877984091258036,-0.09250375033616297,0.03794116445967831,0.0399552544887149,-0.08226355937418067,-0.08824789384013738,1.261114468281381,1.233483075179992,-1.4656778896996563,2,-0.05936812371939364,-0.40166308278902413,-0.4011178251200352,-0.15690211296429823,-0.16319316196538425,-0.11948370769797984,-0.11885560541037973,-0.060692550776773185,-0.06031219470254412,-0.004554206955032857,-0.06480958952371269,0.1499829574503797,-0.26148818018424536,-0.3258752679561411,-0.21453462331873255,-0.1697250257391052,-0.17070394602860614,-0.15605945231959864,1
38,31,-0.8498636954424986,3,9,5,45,23,2,0,0,0,-0.09252914395035214,1,-0.9741307824572347,0.43318409026302807,1,0.19324698792024947,2,0.2840583962199987,-0.42059667373760035,-0.5880578995717042,-0.6336259223383274,-0.1471742718832459,0.0890872100800014,-0.09938765367533467,-0.10505864149487534,-0.07370541237490016,-0.09348647248728625,-0.21772045498865664,-0.2199458875569003,-0.07616007050304328,-0.07726436765305743,-0.10475652901253667,-0.10491031260725395,-0.045538294226676164,-0.046175112857416496,-0.09822051591830178,-0.09887188376691915,-0.09217669990038649,-0.09082356066172495,-0.08877984091258036,-0.09250375033616297,-0.1273798135781429,-0.14395846007382365,-0.08226355937418067,-0.08824789384013738,-0.9046856489830107,-0.9136466337393653,-1.1741747294570837,2,-0.05936812371939364,-0.3732930388005353,-0.3728622737769549,-0.15690211296429823,-0.16319316196538425,-0.11948370769797984,-0.11885560541037973,-0.060692550776773185,-0.06031219470254412,-0.004554206955032857,-0.06480958952371269,0.1499829574503797,-0.26148818018424536,-0.3258752679561411,-0.21453462331873255,-0.1697250257391052,-0.17070394602860614,-0.15605945231959864,1
41,14,-1.750620129403811,2,11,2,51,24,2,0,0,0,-0.09252914395035214,0,1.421665534456771,0.43318409026302807,0,0.19324698792024947,2,-3.4275060143200458,0.00028935914760861505,-0.6246471244535651,0.12250058034997446,-0.8144631620339818,1.2082732663614302,-0.09938765367533467,-0.10505864149487534,-0.07370541237490016,-0.09348647248728625,-0.21772045498865664,-0.2199458875569003,-0.018550334872902703,-0.04528408302845009,-0.12689442609887194,-0.11721217853211884,0.25862970156220033,0.26777701431123785,-0.14210814590860604,-0.13543692953870734,-0.11414445488141299,-0.10303102849260128,-0.1427165607865648,-0.12242087528317208,-0.0447193245592323,-0.052001602792556015,0.059244856980489424,0.06868374902910918,0.4876144264012413,0.5034589741474091,1.4696911425104366,2,-0.05936812371939364,-0.14633268689262516,-0.13629411176677758,-0.15690211296429823,-0.12070600706682032,-0.11948370769797984,-0.11885560541037973,0.5274135614012592,0.5260596788643472,-0.004554206955032857,-0.06480958952371269,0.1499829574503797,-0.26148818018424536,-0.3258752679561411,-0.21453462331873255,-0.1697250257391052,-0.04662945109569554,-0.049803016504427984,0
17,32,0.05089273851881396,3,10,17,9,24,2,2,0,0,-0.09252914395035214,0,0.6230667621521024,0.43318409026302807,0,-5.174724898753342,1,0.2840583962199987,-0.026016017907716935,-0.3303873018121203,-0.04328116622874552,-0.03595945685812315,0.0890872100800014,-0.09938765367533467,-0.10505864149487534,-0.07370541237490016,-0.09348647248728625,-0.19103902668122294,-0.19029559265842308,-0.30659901302360154,-0.3011263600253224,-0.10475652901253667,-0.10491031260725395,-0.045538294226676164,-0.046175112857416496,-0.14210814590860604,-0.13543692953870734,-0.09217669990038649,-0.09082356066172495,-0.08877984091258036,-0.09250375033616297,-0.16871005808759895,-0.16694767439414301,-0.08226355937418067,-0.08824789384013738,-0.053835602914858664,-0.05479475017162244,-0.07256394947061667,2,-0.05936812371939364,-0.20307277486960268,-0.20260816083727218,-0.15690211296429823,-0.16319316196538425,-0.11948370769797984,-0.11885560541037973,-0.060692550776773185,-0.06031219470254412,-0.004554206955032857,-0.06480958952371269,0.1499829574503797,-0.26148818018424536,-0.3258752679561411,-0.21453462331873255,-0.1697250257391052,-0.8474739183899358,-0.8436010958295252,1
27,0,-0.8498636954424986,0,2,13,30,24,0,2,0,0,-1.8719357583801994,0,-1.0539906596877016,0.43318409026302807,1,0.19324698792024947,2,-0.9531297406266829,-0.026016017907716935,-0.3303873018121203,-0.04328116622874552,-1.518823657193092,0.0890872100800014,-0.09938765367533467,-0.10505864149487534,-0.07370541237490016,-0.09348647248728625,-0.19103902668122294,-0.19029559265842308,2.0554001478121298,2.065414702195752,-0.10475652901253667,-0.10491031260725395,-0.045538294226676164,-0.046175112857416496,1.5695094237132963,1.5709318731448394,-0.09217669990038649,-0.09082356066172495,1.9068787944248868,1.9418607460605724,1.3605089887622526,1.3733296850671235,-0.08226355937418067,-0.08824789384013738,-0.053835602914858664,-0.05479475017162244,1.2866542744511467,2,-0.05936812371939364,-0.20307277486960268,-0.20260816083727218,1.986569375619013,2.0313984512645185,-0.11948370769797984,-0.11885560541037973,-0.060692550776773185,-0.06031219470254412,-0.004554206955032857,-0.06480958952371269,0.1499829574503797,-0.26148818018424536,-0.3258752679561411,-0.21453462331873255,-0.1697250257391052,-0.04662945109569554,-0.049803016504427984,0
53,36,-2.2009983463844676,2,8,10,44,0,2,0,0,0,-0.9822324511652758,0,1.421665534456771,0.43318409026302807,0,0.19324698792024947,2,0.2840583962199987,-1.5122698215336114,0.5147722588393147,-1.337187480989475,0.03818375315862536,-0.6943430293169984,-0.5445420757507939,-1.1614285757799736,-1.8549031648079315,-1.0335898870456415,-0.6713047362150231,-0.6647003110340524,-0.07616007050304328,-0.07726436765305743,-0.7910313386889205,-0.7815129384748611,-0.045538294226676164,-0.046175112857416496,-0.9320854857341,-0.9154912393369009,-0.9489191441604093,-0.9331388409922361,-1.113577518518306,-1.1096859985345326,-0.1273798135781429,-0.12096924575350756,-0.8369751132657517,-0.8205955605632979,-0.053835602914858664,-0.05479475017162244,-0.7199721309395866,2,-0.05936812371939364,-0.032852510938670025,-0.03220988692134919,-0.15690211296429823,-0.16319316196538425,0.30172795281193715,0.30235763514817854,-0.060692550776773185,-0.06031219470254412,-0.004554206955032857,-0.06480958952371269,0.1499829574503797,-0.26148818018424536,-0.3258752679561411,-0.21453462331873255,-0.1697250257391052,-0.04662945109569554,-0.049803016504427984,0
38,31,-0.8498636954424986,2,9,5,45,23,2,0,0,0,-0.09252914395035214,1,-0.17553201015256614,0.43318409026302807,1,0.19324698792024947,2,0.2840583962199987,0.7631452937520499,-0.07271670405253645,1.6792316152964766,1.5581195585019685,1.2082732663614302,-0.09938765367533467,-0.10505864149487534,-0.07370541237490016,-0.09348647248728625,-0.3511275965258233,-0.35337221460004675,-0.07616007050304328,-0.07726436765305743,-0.10475652901253667,-0.10491031260725395,-0.045538294226676164,-0.046175112857416496,-0.09822051591830178,-0.09887188376691915,-0.09217669990038649,-0.09082356066172495,-0.08877984091258036,-0.09250375033616297,-0.3340310361254202,-0.35086138895668156,-0.08226355937418067,-0.08824789384013738,0.4876144264012413,0.4605163799690245,0.7239853837503664,2,-0.05936812371939364,-0.06122255492715883,-0.06060959924066967,-0.15690211296429823,-0.16319316196538425,-0.11948370769797984,-0.11885560541037973,-0.060692550776773185,-0.06031219470254412,-0.004554206955032857,-0.06480958952371269,0.1499829574503797,-0.26148818018424536,-0.3258752679561411,-0.21453462331873255,-0.1697250257391052,-1.5242438907512654,-1.5311427393394519,1
50,2,-0.2868909242166782,0,3,16,10,1,2,0,0,0,-0.09252914395035214,1,0.06404762153883442,0.43318409026302807,1,0.19324698792024947,2,0.2840583962199987,0.10551086736891088,-0.5880578995717042,0.22763046842428294,-0.517890321966988,1.7678662945021453,-0.09938765367533467,-0.10505864149487534,-0.07370541237490016,-0.09348647248728625,-0.2710833116035231,-0.2644213299046151,-0.07616007050304328,-0.07726436765305743,-0.10475652901253667,-0.10491031260725395,-0.045538294226676164,-0.046175112857416496,-0.09822051591830178,-0.09887188376691915,0.017662075004744482,-0.0053712858455837766,-0.08877984091258036,-0.09250375033616297,-0.1273798135781429,-0.12096924575350756,-0.08226355937418067,-0.08824789384013738,-0.053835602914858664,-0.05479475017162244,1.0154885439929393,2,-0.05936812371939364,0.023887577038307503,0.024445376741051586,-0.15690211296429823,-0.16319316196538425,-0.11948370769797984,-0.11885560541037973,-0.060692550776773185,-0.06031219470254412,-0.004554206955032857,-0.06480958952371269,0.1499829574503797,-0.26148818018424536,-0.3258752679561411,-0.21453462331873255,-0.1697250257391052,-0.04662945109569554,-0.049803016504427984,1
54,36,-1.750620129403811,2,0,15,63,17,2,2,0,0,-0.09252914395035214,1,-0.9741307824572347,0.43318409026302807,1,0.19324698792024947,2,0.2840583962199987,-0.5915816245972165,-0.5241555913273274,-0.6417128368055818,-2.186112547343828,-0.5824244236888554,-2.102582546493393,0.9513113082660438,-0.07370541237490016,-0.12964429714282313,0.7694923923863773,0.7733389915420732,-0.07616007050304328,-0.07726436765305743,1.5998615466352553,1.6050490509490631,-0.045538294226676164,-0.046175112857416496,1.4817341637326862,1.497801781601256,1.511469413714525,1.5083547251831666,1.9608155142988732,1.9717778710075857,-0.1273798135781429,-0.12096924575350756,1.8516847974729733,1.8733976420254632,-0.053835602914858664,-0.05479475017162244,2.4255503423756166,2,-0.05936812371939364,0.10899770900377383,0.10964451369901312,-0.15690211296429823,-0.16319316196538425,0.6527376699035345,0.6533092259268589,-0.060692550776773185,-0.06031219470254412,-0.004554206955032857,-0.06480958952371269,0.1499829574503797,-0.26148818018424536,-0.3258752679561411,-0.21453462331873255,-0.1697250257391052,-0.04662945109569554,-0.049803016504427984,0
9,4,0.8390546182349624,3,1,14,42,1,0,2,0,0,-0.9822324511652758,1,-0.17553201015256614,0.43318409026302807,1,0.19324698792024947,2,0.2840583962199987,-0.42059667373760035,-0.5880578995717042,-0.5446698631985276,-1.3334656321512208,0.0890872100800014,-0.09938765367533467,-0.10505864149487534,-0.07370541237490016,-0.09348647248728625,0.2625452545451435,0.25445883081872905,-0.07616007050304328,-0.07726436765305743,-0.10475652901253667,-0.10491031260725395,-0.045538294226676164,-0.046175112857416496,0.5600939339362763,0.5471105915347106,-0.09217669990038649,-0.09082356066172495,-0.08877984091258036,-0.09250375033616297,0.7818855656298768,0.7756101127388724,-0.08226355937418067,-0.08824789384013738,-0.053835602914858664,-0.05479475017162244,0.7104270972274563,2,-0.05936812371939364,-0.06122255492715883,-0.05123913578505633,-0.15690211296429823,-0.16319316196538425,-0.11948370769797984,-0.11885560541037973,-0.060692550776773185,-0.06031219470254412,0.9769559126640001,-0.06480958952371269,0.1499829574503797,-0.26148818018424536,-0.3258752679561411,-0.21453462331873255,-0.1697250257391052,0.8444510125133884,0.8440011200584764,1
38,31,-0.8498636954424986,3,9,5,45,23,2,0,0,0,-0.09252914395035214,1,-0.17553201015256614,0.43318409026302807,1,0.19324698792024947,2,0.2840583962199987,0.10551086736891088,-0.5880578995717042,0.22358701119065647,0.8908306683512324,0.0890872100800014,-0.09938765367533467,-0.10505864149487534,-0.07370541237490016,-0.09348647248728625,-0.48453473806298997,-0.5016236890924308,-0.07616007050304328,-0.07726436765305743,-0.10475652901253667,-0.10491031260725395,-0.045538294226676164,-0.046175112857416496,-0.09822051591830178,-0.09887188376691915,-0.09217669990038649,-0.09082356066172495,-0.08877984091258036,-0.09250375033616297,-0.4580217696537868,-0.4658074605582686,-0.08226355937418067,-0.08824789384013738,0.7196644389652811,0.7181719450393449,-1.1538372996727182,2,-0.05936812371939364,-0.4584031707660017,-0.4579172497586762,-0.15690211296429823,-0.16319316196538425,-0.11948370769797984,-0.11885560541037973,-0.060692550776773185,-0.06031219470254412,-0.004554206955032857,-0.06480958952371269,0.1499829574503797,-0.26148818018424536,-0.3258752679561411,-0.21453462331873255,-0.1697250257391052,-0.17070394602860614,-0.15605945231959864,1
23,17,1.0642437267252907,3,4,4,31,7,2,1,1,0,-0.09252914395035214,0,-0.17553201015256614,0.43318409026302807,1,0.19324698792024947,2,0.2840583962199987,0.631618408475422,-0.3303873018121203,0.4055425867038838,-0.11010266687487165,-1.0300988462014276,-0.09938765367533467,-0.10505864149487534,-0.07370541237490016,-0.09348647248728625,0.7428109640789436,0.7436886966435959,-0.07616007050304328,-0.07726436765305743,-0.10475652901253667,-0.10491031260725395,-0.045538294226676164,-0.046175112857416496,-0.09822051591830178,-0.09887188376691915,-0.09217669990038649,-0.09082356066172495,-0.08877984091258036,-0.09250375033616297,1.1125275217055206,1.097459113223314,-0.08226355937418067,-0.08824789384013738,-0.053835602914858664,-0.05479475017162244,-1.2012913025029044,2,-0.05936812371939364,-0.31655295082355783,-0.3160628491383139,-0.15690211296429823,-0.16319316196538425,-0.11948370769797984,-0.11885560541037973,-0.060692550776773185,-0.06031219470254412,-0.004554206955032857,-1.6999139123696754,0.1499829574503797,-0.26148818018424536,-0.3258752679561411,4.661252270288825,-0.1697250257391052,0.4609480281753017,0.46272802683933567,1
7,3,-0.7372691411973346,2,5,0,21,22,2,2,0,0,-0.09252914395035214,1,1.421665534456771,0.43318409026302807,1,0.19324698792024947,2,-3.4275060143200458,-0.026016017907716935,-0.3303873018121203,-0.04328116622874552,-0.11010266687487165,-1.0300988462014276,-1.3013045919747743,-0.10505864149487534,-2.611912213832334,-0.09348647248728625,1.890112381298577,1.8852250502349535,-0.07616007050304328,-0.07726436765305743,3.459444901887391,3.4503289396789008,-0.045538294226676164,-0.046175112857416496,3.3250146233255045,3.350430767371966,-0.09217669990038649,-0.09082356066172495,-0.08877984091258036,-0.09250375033616297,-0.1273798135781429,-0.12096924575350756,3.8799720985565718,3.8873537255141435,-0.053835602914858664,-0.05479475017162244,0.290120215017235,2,-0.05936812371939364,-0.032852510938670025,-0.0421569942819234,-0.15690211296429823,-0.16319316196538425,0.30172795281193715,0.2784615410606058,-0.060692550776773185,-0.06031219470254412,-0.004554206955032857,-0.06480958952371269,0.1499829574503797,-0.26148818018424536,-0.3258752679561411,-0.21453462331873255,5.8918830363717944,1.0700410033004983,1.0690147488435429,1
53,36,-2.2009983463844676,2,8,10,44,0,2,0,0,0,-0.2037420573522176,1,-0.17553201015256614,0.43318409026302807,1,0.19324698792024947,2,0.2840583962199987,0.28964850675618986,-0.5159101321990206,0.3044561558632018,0.11232696317537344,0.0890872100800014,-0.5445420757507939,0.9513113082660438,-0.07370541237490016,0.8872944956362242,0.0224123997782439,0.017256471630913314,-0.07616007050304328,-0.07726436765305743,0.36013930980049763,0.3502587266127713,-0.045538294226676164,-0.046175112857416496,0.296768153994446,0.3033436197227754,0.36914615470116235,0.3608527490807266,0.3966506379532913,0.4160873737630219,-0.1273798135781429,-0.12096924575350756,0.4837701060444997,0.5133234038253127,-0.053835602914858664,-0.05479475017162244,-0.814880136599959,2,-0.05936812371939364,-0.23144281885809148,-0.23086371218035248,-0.15690211296429823,-0.16319316196538425,-0.1896856511162994,-0.18911725519025788,-0.060692550776773185,-0.06031219470254412,-0.004554206955032857,-0.06480958952371269,0.1499829574503797,-0.26148818018424536,-0.3258752679561411,-0.21453462331873255,-0.1697250257391052,-0.04662945109569554,-0.049803016504427984,0
